name	ha_id	collection_date	date_flags	region	country	division	location_1	location_2	subtype	clade_nextclade	short-clade	subclade	coverage	host	submitting_lab	accession_id	old_date	ha_segment_id	clade_gisaid	date	year
epi4473806/africa/south_africa/2025-03-27	EPI4473806	2025-03-27	unchanged	Africa	South Africa				A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	100.0	Human	Centers for Disease Control and Prevention	EPI_ISL_20059262	2025-03-27	EPI4473806|3004160076_N8KIVPFW_v1_4	3C.2a1b.2a.2a.3a.1	2025-03-27	2025
epi4473814/africa/south_africa/2025-05-02	EPI4473814	2025-05-02	unchanged	Africa	South Africa				A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	100.0	Human	Centers for Disease Control and Prevention	EPI_ISL_20059263	2025-05-02	EPI4473814|3004160095_N8KIVPIJ_v1_4	3C.2a1b.2a.2a.3a.1	2025-05-02	2025
epi4548027/africa/south_africa/2025-06-23	EPI4548027	2025-06-23	unchanged	Africa	South Africa	North West			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20079734	2025-06-23	EPI4548027|R05670_25_4	3C.2a1b.2a.2a.3a.1	2025-06-23	2025
epi4548035/africa/south_africa/2025-06-24	EPI4548035	2025-06-24	unchanged	Africa	South Africa	North West			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20079735	2025-06-24	EPI4548035|R05683_25_4	3C.2a1b.2a.2a.3a.1	2025-06-24	2025
epi4548051/africa/south_africa/2025-06-24	EPI4548051	2025-06-24	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20079737	2025-06-24	EPI4548051|R05699_25_4	3C.2a1b.2a.2a.3a.1	2025-06-24	2025
epi4548043/africa/south_africa/2025-06-24	EPI4548043	2025-06-24	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20079736	2025-06-24	EPI4548043|R05698_25_4	3C.2a1b.2a.2a.3a.1	2025-06-24	2025
epi4547791/africa/south_africa/2025-06-15	EPI4547791	2025-06-15	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20079704	2025-06-15	EPI4547791|R05401_25_4	3C.2a1b.2a.2a.3a.1	2025-06-15	2025
epi4547798/africa/south_africa/2025-06-17	EPI4547798	2025-06-17	unchanged	Africa	South Africa	KwaZulu Natal			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20079705	2025-06-17	EPI4547798|R05406_25_4	3C.2a1b.2a.2a.3a.1	2025-06-17	2025
epi4547775/africa/south_africa/2025-06-17	EPI4547775	2025-06-17	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20079702	2025-06-17	EPI4547775|R05397_25_4	3C.2a1b.2a.2a.3a.1	2025-06-17	2025
epi4547783/africa/south_africa/2025-06-17	EPI4547783	2025-06-17	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20079703	2025-06-17	EPI4547783|R05400_25_4	3C.2a1b.2a.2a.3a.1	2025-06-17	2025
epi4547846/africa/south_africa/2025-06-17	EPI4547846	2025-06-17	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20079711	2025-06-17	EPI4547846|R05448_25_4	3C.2a1b.2a.2a.3a.1	2025-06-17	2025
epi4547767/africa/south_africa/2025-06-17	EPI4547767	2025-06-17	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20079701	2025-06-17	EPI4547767|R05393_25_4	3C.2a1b.2a.2a.3a.1	2025-06-17	2025
epi4547830/africa/south_africa/2025-06-18	EPI4547830	2025-06-18	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20079709	2025-06-18	EPI4547830|R05440_25_4	3C.2a1b.2a.2a.3a.1	2025-06-18	2025
epi4547838/africa/south_africa/2025-06-18	EPI4547838	2025-06-18	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20079710	2025-06-18	EPI4547838|R05446_25_4	3C.2a1b.2a.2a.3a.1	2025-06-18	2025
epi4547814/africa/south_africa/2025-06-13	EPI4547814	2025-06-13	unchanged	Africa	South Africa	KwaZulu Natal			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20079707	2025-06-13	EPI4547814|R05420_25_4	3C.2a1b.2a.2a.3a.1	2025-06-13	2025
epi4547822/africa/south_africa/2025-06-17	EPI4547822	2025-06-17	unchanged	Africa	South Africa	North West			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	98.9522700814901	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20079708	2025-06-17	EPI4547822|R05429_25_4	3C.2a1b.2a.2a.3a.1	2025-06-17	2025
epi4547806/africa/south_africa/2025-06-13	EPI4547806	2025-06-13	unchanged	Africa	South Africa	KwaZulu Natal			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20079706	2025-06-13	EPI4547806|R05415_25_4	3C.2a1b.2a.2a.3a.1	2025-06-13	2025
epi4547907/africa/south_africa/2025-06-12	EPI4547907	2025-06-12	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20079719	2025-06-12	EPI4547907|R05504_25_4	3C.2a1b.2a.2a.3a.1	2025-06-12	2025
epi4547891/africa/south_africa/2025-06-18	EPI4547891	2025-06-18	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	98.9522700814901	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20079717	2025-06-18	EPI4547891|R05469_25_4	3C.2a1b.2a.2a.3a.1	2025-06-18	2025
epi4547899/africa/south_africa/2025-06-18	EPI4547899	2025-06-18	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20079718	2025-06-18	EPI4547899|R05470_25_4	3C.2a1b.2a.2a.3a.1	2025-06-18	2025
epi4547877/africa/south_africa/2025-06-17	EPI4547877	2025-06-17	unchanged	Africa	South Africa	Province of Eastern Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20079715	2025-06-17	EPI4547877|R05464_25_4	3C.2a1b.2a.2a.3a.1	2025-06-17	2025
epi4547883/africa/south_africa/2025-06-17	EPI4547883	2025-06-17	unchanged	Africa	South Africa	Province of Eastern Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20079716	2025-06-17	EPI4547883|R05467_25_4	3C.2a1b.2a.2a.3a.1	2025-06-17	2025
epi4547862/africa/south_africa/2025-06-18	EPI4547862	2025-06-18	unchanged	Africa	South Africa	North West			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20079713	2025-06-18	EPI4547862|R05456_25_4	3C.2a1b.2a.2a.3a.1	2025-06-18	2025
epi4547870/africa/south_africa/2025-06-18	EPI4547870	2025-06-18	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20079714	2025-06-18	EPI4547870|R05463_25_4	3C.2a1b.2a.2a.3a.1	2025-06-18	2025
epi4547931/africa/south_africa/2025-06-19	EPI4547931	2025-06-19	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20079722	2025-06-19	EPI4547931|R05579_25_4	3C.2a1b.2a.2a.3a.1	2025-06-19	2025
epi4547854/africa/south_africa/2025-06-17	EPI4547854	2025-06-17	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	98.9522700814901	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20079712	2025-06-17	EPI4547854|R05451_25_4	3C.2a1b.2a.2a.3a.1	2025-06-17	2025
epi4547915/africa/south_africa/2025-06-17	EPI4547915	2025-06-17	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20079720	2025-06-17	EPI4547915|R05529_25_4	3C.2a1b.2a.2a.3a.1	2025-06-17	2025
epi4547923/africa/south_africa/2025-06-20	EPI4547923	2025-06-20	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20079721	2025-06-20	EPI4547923|R05568_25_4	3C.2a1b.2a.2a.3a.1	2025-06-20	2025
epi4547939/africa/south_africa/2025-06-20	EPI4547939	2025-06-20	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	98.9522700814901	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20079723	2025-06-20	EPI4547939|R05587_25_4	3C.2a1b.2a.2a.3a.1	2025-06-20	2025
epi4548011/africa/south_africa/2025-06-23	EPI4548011	2025-06-23	unchanged	Africa	South Africa	North West			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20079732	2025-06-23	EPI4548011|R05662_25_4	3C.2a1b.2a.2a.3a.1	2025-06-23	2025
epi4548019/africa/south_africa/2025-06-18	EPI4548019	2025-06-18	unchanged	Africa	South Africa	Mpumalanga			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20079733	2025-06-18	EPI4548019|R05668_25_4	3C.2a1b.2a.2a.3a.1	2025-06-18	2025
epi4547995/africa/south_africa/2025-06-23	EPI4547995	2025-06-23	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20079730	2025-06-23	EPI4547995|R05654_25_4	3C.2a1b.2a.2a.3a.1	2025-06-23	2025
epi4548003/africa/south_africa/2025-06-23	EPI4548003	2025-06-23	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20079731	2025-06-23	EPI4548003|R05655_25_4	3C.2a1b.2a.2a.3a.1	2025-06-23	2025
epi4547979/africa/south_africa/2025-06-24	EPI4547979	2025-06-24	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20079728	2025-06-24	EPI4547979|R0564_25_4	3C.2a1b.2a.2a.3a.1	2025-06-24	2025
epi4547987/africa/south_africa/2025-06-23	EPI4547987	2025-06-23	unchanged	Africa	South Africa	Mpumalanga			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20079729	2025-06-23	EPI4547987|R05641_25_4	3C.2a1b.2a.2a.3a.1	2025-06-23	2025
epi4547963/africa/south_africa/2025-06-19	EPI4547963	2025-06-19	unchanged	Africa	South Africa	North West			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20079726	2025-06-19	EPI4547963|R05622_25_4	3C.2a1b.2a.2a.3a.1	2025-06-19	2025
epi4547971/africa/south_africa/2025-06-24	EPI4547971	2025-06-24	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20079727	2025-06-24	EPI4547971|R05637_25_4	3C.2a1b.2a.2a.3a.1	2025-06-24	2025
epi4547947/africa/south_africa/2025-06-19	EPI4547947	2025-06-19	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20079724	2025-06-19	EPI4547947|R05591_25_4	3C.2a1b.2a.2a.3a.1	2025-06-19	2025
epi4547955/africa/south_africa/2025-06-21	EPI4547955	2025-06-21	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20079725	2025-06-21	EPI4547955|R05620_25_4	3C.2a1b.2a.2a.3a.1	2025-06-21	2025
epi4599735/africa/south_africa/2025-07-07	EPI4599735	2025-07-07	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20101125	2025-07-07	EPI4599735|R07014_25_4	3C.2a1b.2a.2a.3a.1	2025-07-07	2025
epi4599727/africa/south_africa/2025-07-04	EPI4599727	2025-07-04	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20101124	2025-07-04	EPI4599727|R07005_25_4	3C.2a1b.2a.2a.3a.1	2025-07-04	2025
epi4599751/africa/south_africa/2025-07-04	EPI4599751	2025-07-04	unchanged	Africa	South Africa	KwaZulu Natal			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20101127	2025-07-04	EPI4599751|R07057_25_4	3C.2a1b.2a.2a.3a.1	2025-07-04	2025
epi4599743/africa/south_africa/2025-07-03	EPI4599743	2025-07-03	unchanged	Africa	South Africa	Mpumalanga			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20101126	2025-07-03	EPI4599743|R07024_25_4	3C.2a1b.2a.2a.3a.1	2025-07-03	2025
epi4599783/africa/south_africa/2025-06-30	EPI4599783	2025-06-30	unchanged	Africa	South Africa	North West			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20101135	2025-06-30	EPI4599783|R05847_25_4	3C.2a1b.2a.2a.3a.1	2025-06-30	2025
epi4599857/africa/south_africa/2025-07-04	EPI4599857	2025-07-04	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20101144	2025-07-04	EPI4599857|R05999_25_4	3C.2a1b.2a.2a.3a.1	2025-07-04	2025
epi4599866/africa/south_africa/2025-07-04	EPI4599866	2025-07-04	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20101145	2025-07-04	EPI4599866|R06000_25_4	3C.2a1b.2a.2a.3a.1	2025-07-04	2025
epi4599799/africa/south_africa/2025-06-20	EPI4599799	2025-06-20	unchanged	Africa	South Africa	KwaZulu Natal			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20101137	2025-06-20	EPI4599799|R05873_25_4	3C.2a1b.2a.2a.3a.1	2025-06-20	2025
epi4599791/africa/south_africa/2025-06-23	EPI4599791	2025-06-23	unchanged	Africa	South Africa	KwaZulu Natal			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20101136	2025-06-23	EPI4599791|R05865_25_4	3C.2a1b.2a.2a.3a.1	2025-06-23	2025
epi4599816/africa/south_africa/2025-06-20	EPI4599816	2025-06-20	unchanged	Africa	South Africa	KwaZulu Natal			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20101139	2025-06-20	EPI4599816|R05892_25_4	3C.2a1b.2a.2a.3a.1	2025-06-20	2025
epi4599808/africa/south_africa/2025-06-25	EPI4599808	2025-06-25	unchanged	Africa	South Africa	KwaZulu Natal			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20101138	2025-06-25	EPI4599808|R05890_25_4	3C.2a1b.2a.2a.3a.1	2025-06-25	2025
epi4599833/africa/south_africa/2025-07-01	EPI4599833	2025-07-01	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20101141	2025-07-01	EPI4599833|R05903_25_4	3C.2a1b.2a.2a.3a.1	2025-07-01	2025
epi4599824/africa/south_africa/2025-07-01	EPI4599824	2025-07-01	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20101140	2025-07-01	EPI4599824|R05900_25_4	3C.2a1b.2a.2a.3a.1	2025-07-01	2025
epi4599849/africa/south_africa/2025-07-03	EPI4599849	2025-07-03	unchanged	Africa	South Africa	North West			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20101143	2025-07-03	EPI4599849|R05986_25_4	3C.2a1b.2a.2a.3a.1	2025-07-03	2025
epi4599841/africa/south_africa/2025-07-04	EPI4599841	2025-07-04	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	98.9522700814901	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20101142	2025-07-04	EPI4599841|R05972_25_4	3C.2a1b.2a.2a.3a.1	2025-07-04	2025
epi4599674/africa/south_africa/2025-06-23	EPI4599674	2025-06-23	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20101117	2025-06-23	EPI4599674|R05775_25_4	3C.2a1b.2a.2a.3a.1	2025-06-23	2025
epi4599666/africa/south_africa/2025-06-20	EPI4599666	2025-06-20	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20101116	2025-06-20	EPI4599666|R05765_25_4	3C.2a1b.2a.2a.3a.1	2025-06-20	2025
epi4599687/africa/south_africa/2025-06-30	EPI4599687	2025-06-30	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20101119	2025-06-30	EPI4599687|R05802_25_4	3C.2a1b.2a.2a.3a.1	2025-06-30	2025
epi4599681/africa/south_africa/2025-06-26	EPI4599681	2025-06-26	unchanged	Africa	South Africa	Mpumalanga			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20101118	2025-06-26	EPI4599681|R05796_25_4	3C.2a1b.2a.2a.3a.1	2025-06-26	2025
epi4599703/africa/south_africa/2025-07-01	EPI4599703	2025-07-01	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20101121	2025-07-01	EPI4599703|R05814_25_4	3C.2a1b.2a.2a.3a.1	2025-07-01	2025
epi4599695/africa/south_africa/2025-06-26	EPI4599695	2025-06-26	unchanged	Africa	South Africa	Mpumalanga			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20101120	2025-06-26	EPI4599695|R05812_25_4	3C.2a1b.2a.2a.3a.1	2025-06-26	2025
epi4599711/africa/south_africa/2025-06-30	EPI4599711	2025-06-30	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20101122	2025-06-30	EPI4599711|R05817_25_4	3C.2a1b.2a.2a.3a.1	2025-06-30	2025
epi4599642/africa/south_africa/2025-06-26	EPI4599642	2025-06-26	unchanged	Africa	South Africa	North West			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20101112	2025-06-26	EPI4599642|R05736_25_4	3C.2a1b.2a.2a.3a.1	2025-06-26	2025
epi4599719/africa/south_africa/2025-07-01	EPI4599719	2025-07-01	unchanged	Africa	South Africa	North West			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	98.9522700814901	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20101123	2025-07-01	EPI4599719|R05842_25_4	3C.2a1b.2a.2a.3a.1	2025-07-01	2025
epi4599658/africa/south_africa/2025-06-20	EPI4599658	2025-06-20	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	98.9522700814901	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20101115	2025-06-20	EPI4599658|R05757_25_4	3C.2a1b.2a.2a.3a.1	2025-06-20	2025
epi4599650/africa/south_africa/2025-06-20	EPI4599650	2025-06-20	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20101113	2025-06-20	EPI4599650|R05751_25_4	3C.2a1b.2a.2a.3a.1	2025-06-20	2025
epi4451886/africa/south_africa/2025-06-05	EPI4451886	2025-06-05	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20049062	2025-06-05	EPI4451886|R05173-25_4	3C.2a1b.2a.2a.3a.1	2025-06-05	2025
epi4451894/africa/south_africa/2025-06-09	EPI4451894	2025-06-09	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20049063	2025-06-09	EPI4451894|R05232-25_4	3C.2a1b.2a.2a.3a.1	2025-06-09	2025
epi4451902/africa/south_africa/2025-06-13	EPI4451902	2025-06-13	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20049064	2025-06-13	EPI4451902|R05362-25_4	3C.2a1b.2a.2a.3a.1	2025-06-13	2025
epi4452313/africa/south_africa/2025-05-16	EPI4452313	2025-05-16	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	98.89406286379511	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20049218	2025-05-16	EPI4452313|R04567-25_4	3C.2a1b.2a.2a.3a.1	2025-05-16	2025
epi4452305/africa/south_africa/2025-05-16	EPI4452305	2025-05-16	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20049217	2025-05-16	EPI4452305|R04560-25_4	3C.2a1b.2a.2a.3a.1	2025-05-16	2025
epi4452297/africa/south_africa/2025-05-16	EPI4452297	2025-05-16	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20049216	2025-05-16	EPI4452297|R04559-25_4	3C.2a1b.2a.2a.3a.1	2025-05-16	2025
epi4452289/africa/south_africa/2025-05-19	EPI4452289	2025-05-19	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20049215	2025-05-19	EPI4452289|R04554-25_4	3C.2a1b.2a.2a.3a.1	2025-05-19	2025
epi4452369/africa/south_africa/2025-05-20	EPI4452369	2025-05-20	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20049225	2025-05-20	EPI4452369|R04620-25_4	3C.2a1b.2a.2a.3a.1	2025-05-20	2025
